id_orgao;nom_orgao;cod_local;nom_local;cod_tipo_material;tipo_material;id_material;nom_material;saldo_inicial_valor;saldo_inicial_qtd;entrada_qtd;entrada_valor;saida_qtd;saida_valor;saldo_final_qtd;saldo_final_valor
7601;07 SEC.DE EST.DO DES.REG.-JOACABA                 ;76010001;SDR 7-JOACABA                 ;15.07;REFEITORIO E COZINHA - DIVERSOS                             ;19313001;FOSFORO DE USO DOMESTICO, CAIXA COM APROX.40 PALITOS;0;;22;58,3;22;58,3;;0
7601;07 SEC.DE EST.DO DES.REG.-JOACABA                 ;76010001;SDR 7-JOACABA                 ;15.07;REFEITORIO E COZINHA - DIVERSOS                             ;123838001;FOSFOROS (RESTRITO) DE SEGURANCA;0;;8;21,2;8;21,2;;0
7601;07 SEC.DE EST.DO DES.REG.-JOACABA                 ;76010001;SDR 7-JOACABA                 ;15.03;UTENSILIOS MANUAIS DE COZINHA                               ;5320003;FILTRO DE PAPEL PARA CAFE TAMANHO 102,CAIXA COM 40 UNIDADES;0;;570000;170,43;570000;170,43;;0
7601;07 SEC.DE EST.DO DES.REG.-JOACABA                 ;76010001;SDR 7-JOACABA                 ;15.03;UTENSILIOS MANUAIS DE COZINHA                               ;5320004;FILTRO DE PAPEL PARA CAFE TAMANHO 103, CAIXA COM 30 UNIDADES;0;;181;465,17;181;465,17;;0
7601;07 SEC.DE EST.DO DES.REG.-JOACABA                 ;76010001;SDR 7-JOACABA                 ;15.04;UTENSILIOS PARA SERVICOS DE MESA                            ;5444001;GARRAFA TERMICA COM ALCA, CAPACIDADE 01 LITRO;0;;77;2.882,11;77;2.882,11;;0
7601;07 SEC.DE EST.DO DES.REG.-JOACABA                 ;76010001;SDR 7-JOACABA                 ;15.04;UTENSILIOS PARA SERVICOS DE MESA                            ;123099003;GUARDANAPO GUARDANAPO DE PAPEL  22,5 X 19,5 PACOTE COM 50 UND;0;;15000;8,85;15000;8,85;;0
7601;07 SEC.DE EST.DO DES.REG.-JOACABA                 ;76010001;SDR 7-JOACABA                 ;15.04;UTENSILIOS PARA SERVICOS DE MESA                            ;123099002;GUARDANAPO GUARDANAPO DE PAPEL COR BRANCA, EMBALAGEM COM 50 UNIDADES;0;;435;256,65;435;256,65;;0
7601;07 SEC.DE EST.DO DES.REG.-JOACABA                 ;76010001;SDR 7-JOACABA                 ;46.05;INSTALACOES SANITARIAS - DIVERSOS                           ;3786007;ASSENTO SANITARIO (TAMPA) ALMOFADADO OVAL BRANCO;0;;12;660;12;660;;0
7601;07 SEC.DE EST.DO DES.REG.-JOACABA                 ;76010001;SDR 7-JOACABA                 ;46.05;INSTALACOES SANITARIAS - DIVERSOS                           ;33863005;"BOIA METAL PARA CAIXA D?GUA 3/4""";0;;1;10;1;10;;0
7601;07 SEC.DE EST.DO DES.REG.-JOACABA                 ;76010001;SDR 7-JOACABA                 ;46.05;INSTALACOES SANITARIAS - DIVERSOS                           ;39667001;CAIXA D'AGUA COM CAPACIDADE PARA 1.000 LITROS;0;;1;249;1;249;;0
7601;07 SEC.DE EST.DO DES.REG.-JOACABA                 ;76010001;SDR 7-JOACABA                 ;46.01;METAIS,VALVULAS E APARELHOS HIDRAULICO-SANITARIOS           ;3611003;SIFAO SANFONADO 1.1/2 X 40 MM;0;;2;15;2;15;;0
7601;07 SEC.DE EST.DO DES.REG.-JOACABA                 ;76010001;SDR 7-JOACABA                 ;42.02;MIUDEZAS E AVIAMENTOS PARA COSTURA                          ;118036001;ELASTICO PRETO, MEDINDO 30MM DE LARGURA E 25M DE COMPRIMENTO;0;;28;56,84;28;56,84;;0
7601;07 SEC.DE EST.DO DES.REG.-JOACABA                 ;76010001;SDR 7-JOACABA                 ;13.03;CARTUCHOS DE TINTA E TONER PARA IMPRESSORAS                 ;4928284;CARTUCHO DE TINTA PARA IMPRESSORA COMPATIVEL,MOD.720/810/830/895 REFERENCIA 51645G PRETO;0;;2;240;2;240;;0
7601;07 SEC.DE EST.DO DES.REG.-JOACABA                 ;76010001;SDR 7-JOACABA                 ;13.03;CARTUCHOS DE TINTA E TONER PARA IMPRESSORAS                 ;103829001;PHOTOCONDUTOR PARA USO EM IMPRESSORA LASER LEXMARK, MODELO E342N.;0;;5;900;5;900;;0
7601;07 SEC.DE EST.DO DES.REG.-JOACABA                 ;76010001;SDR 7-JOACABA                 ;13.01;EQUIPAMENTOS DE INFORMATICA                                 ;28738016;MATERIAIS E COMPONENTES P/ EQUIPAMENTOS DE INFORMATICA ROTEADOR;0;;3;990;3;990;;0
7601;07 SEC.DE EST.DO DES.REG.-JOACABA                 ;76010001;SDR 7-JOACABA                 ;13.01;EQUIPAMENTOS DE INFORMATICA                                 ;4723045;MICROCOMPUTADOR MICROCOMPUTADOR;0;;2;7.252,00;2;7.252,00;;0
7601;07 SEC.DE EST.DO DES.REG.-JOACABA                 ;76010001;SDR 7-JOACABA                 ;13.01;EQUIPAMENTOS DE INFORMATICA                                 ;4669073;MONITOR DE VIDEO 18 POLEGADAS;0;;1;539;1;539;;0
7601;07 SEC.DE EST.DO DES.REG.-JOACABA                 ;76010001;SDR 7-JOACABA                 ;13.01;EQUIPAMENTOS DE INFORMATICA                                 ;4669011;MONITOR DE VIDEO MEDINDO 19 POLEGADAS;0;;4;2.360,00;4;2.360,00;;0
7601;07 SEC.DE EST.DO DES.REG.-JOACABA                 ;76010001;SDR 7-JOACABA                 ;13.01;EQUIPAMENTOS DE INFORMATICA                                 ;99325001;SWITCH (REPOSICAO) 24 PORTAS,10/100;0;;1;310;1;310;;0
7601;07 SEC.DE EST.DO DES.REG.-JOACABA                 ;76010001;SDR 7-JOACABA                 ;13.01;EQUIPAMENTOS DE INFORMATICA                                 ;4693007;SWITCH CAPACIDADE PARA 24 PORTAS,GABINETE REMOV.EM BAST.19 POLEGADA;0;;1;648;1;648;;0
7601;07 SEC.DE EST.DO DES.REG.-JOACABA                 ;76010001;SDR 7-JOACABA                 ;13.04;PERIFERICOS                                                 ;102008001;CABO AP 2X1 MM;0;;2;1.360,00;2;1.360,00;;0
7601;07 SEC.DE EST.DO DES.REG.-JOACABA                 ;76010001;SDR 7-JOACABA                 ;13.04;PERIFERICOS                                                 ;46361001;CPU PARA MICROCOMPUTADOR C.P.U - PARA MICROCOMPUTADOR;0;;4;11.090,00;4;11.090,00;;0
7601;07 SEC.DE EST.DO DES.REG.-JOACABA                 ;76010001;SDR 7-JOACABA                 ;13.04;PERIFERICOS                                                 ;77500001;MOUSE PARA MICROCOMPUTADOR;0;;4;51,6;4;51,6;;0
7601;07 SEC.DE EST.DO DES.REG.-JOACABA                 ;76010001;SDR 7-JOACABA                 ;48.05;BARRACAS E ENCERADOS                                        ;68799001;LONA MARITIMA CAPOTA P/PROTECAO DE VEICULO TIPO CAMIONETA;0;;1;530;1;530;;0
7601;07 SEC.DE EST.DO DES.REG.-JOACABA                 ;76010001;SDR 7-JOACABA                 ;28.06;COMPONENTES E ACESSORIOS-DIVERSOS                           ;116564001;GRAMPOS JOGO DE GRAMPOS FIXADORES COM 54 PE?AS;0;;10;9,8;10;9,8;;0
7601;07 SEC.DE EST.DO DES.REG.-JOACABA                 ;76010001;SDR 7-JOACABA                 ;28.04;FERRAMENTAS DE MEDICAO E INSPECAO                           ;73890007;TRENA DE FIBRA MEDINDO 10 METEROS;0;;1;40;1;40;;0
7601;07 SEC.DE EST.DO DES.REG.-JOACABA                 ;76010001;SDR 7-JOACABA                 ;28.04;FERRAMENTAS DE MEDICAO E INSPECAO                           ;73890021;TRENA LASER;0;;1;220;1;220;;0
7601;07 SEC.DE EST.DO DES.REG.-JOACABA                 ;76010001;SDR 7-JOACABA                 ;24.03;EQUIPAMENTOS DE PROJECAO                                    ;12777048;PROJETOR DE IMAGEM EPSON EMP S5;0;;4;7.560,00;4;7.560,00;;0
7601;07 SEC.DE EST.DO DES.REG.-JOACABA                 ;76010001;SDR 7-JOACABA                 ;24.03;EQUIPAMENTOS DE PROJECAO                                    ;12777019;PROJETOR MULTIMIDIA;0;;4;7.760,00;4;7.760,00;;0
7601;07 SEC.DE EST.DO DES.REG.-JOACABA                 ;76010001;SDR 7-JOACABA                 ;19.03;ALIMENTOS NAO PERECIVEIS                                    ;103012008;AGUA MINERAL 5 LITROS, FARDO COM 4 UNIDADES;0;;2;10;2;10;;0
7601;07 SEC.DE EST.DO DES.REG.-JOACABA                 ;76010001;SDR 7-JOACABA                 ;19.03;ALIMENTOS NAO PERECIVEIS                                    ;103012003;AGUA MINERAL BOMBONA DE 20 LITROS*;0;;25267;980;25267;980;;0
7601;07 SEC.DE EST.DO DES.REG.-JOACABA                 ;76010001;SDR 7-JOACABA                 ;19.03;ALIMENTOS NAO PERECIVEIS                                    ;1449007;CAFE DESCAFEINADO,PACOTE COM 500 GRAMAS;0;;1000000;799;1000000;799;;0
7601;07 SEC.DE EST.DO DES.REG.-JOACABA                 ;76010001;SDR 7-JOACABA                 ;19.03;ALIMENTOS NAO PERECIVEIS                                    ;1449005;CAFE TORRADO E MOIDO EMB.A VACUO PRENSADO EMB.500G;0;;720000;611,28;720000;611,28;;0
7601;07 SEC.DE EST.DO DES.REG.-JOACABA                 ;76010001;SDR 7-JOACABA                 ;19.03;ALIMENTOS NAO PERECIVEIS                                    ;1465001;CHAS CH? DE ERVA DOCE, SACHE COM NO M?NIMO 1  GRAMA;0;;100000;45,9;100000;45,9;;0
7601;07 SEC.DE EST.DO DES.REG.-JOACABA                 ;76010001;SDR 7-JOACABA                 ;19.03;ALIMENTOS NAO PERECIVEIS                                    ;1465007;CHAS CH? PRETO, SACHE COM NO M?NIMO 1 GRAMA.;0;;100000;45,9;100000;45,9;;0
7601;07 SEC.DE EST.DO DES.REG.-JOACABA                 ;76010001;SDR 7-JOACABA                 ;19.03;ALIMENTOS NAO PERECIVEIS                                    ;1465002;CHAS CHA DE CAMOMILA (CAIXA C/ NO MAX. 15 PECAS), (SACHE C/ 1G);0;;100000;45,9;100000;45,9;;0
7601;07 SEC.DE EST.DO DES.REG.-JOACABA                 ;76010001;SDR 7-JOACABA                 ;19.03;ALIMENTOS NAO PERECIVEIS                                    ;1465005;CHAS CHA DE MATE (CAIXA C/ NO MAX. 15 PECAS) (SACHE C/ 1G);0;;100000;45,9;100000;45,9;;0
7601;07 SEC.DE EST.DO DES.REG.-JOACABA                 ;76010001;SDR 7-JOACABA                 ;19.03;ALIMENTOS NAO PERECIVEIS                                    ;1465006;CHAS CHA DE MATE (EMB. C/ 1KG);0;;100000;45,9;100000;45,9;;0
7601;07 SEC.DE EST.DO DES.REG.-JOACABA                 ;76010001;SDR 7-JOACABA                 ;17.03;ARTIGOS DE PAPEL PARA HIGIENE PESSOAL E CORRELATOS          ;12009001;GUARDANAPO DE PAPEL COR BRANCA, EMBALAGEM COM 50 UNIDADES;0;;7735;5.963,65;7735;5.963,65;;0
7601;07 SEC.DE EST.DO DES.REG.-JOACABA                 ;76010001;SDR 7-JOACABA                 ;17.03;ARTIGOS DE PAPEL PARA HIGIENE PESSOAL E CORRELATOS          ;11975008;PAPEL HIGIENICO BRANCO, ROLO COM 30 METROS *;0;;10320;3.508,80;10320;3.508,80;;0
7601;07 SEC.DE EST.DO DES.REG.-JOACABA                 ;76010001;SDR 7-JOACABA                 ;17.03;ARTIGOS DE PAPEL PARA HIGIENE PESSOAL E CORRELATOS          ;11975006;PAPEL HIGIENICO FOLHA DUPLA,COR BRANCO,ALTA ALVURA,GOFRADO,PICOTADO,COM 30M*;0;;6000;3.120,00;6000;3.120,00;;0
7601;07 SEC.DE EST.DO DES.REG.-JOACABA                 ;76010001;SDR 7-JOACABA                 ;17.03;ARTIGOS DE PAPEL PARA HIGIENE PESSOAL E CORRELATOS          ;11975002;PAPEL HIGIENICO FOLHA SIMPLES,COR BRANCA(ALTA ALVURA),ROLO COM 30 METROS *;0;;29430;19.426,20;29430;19.426,20;;0
7601;07 SEC.DE EST.DO DES.REG.-JOACABA                 ;76010001;SDR 7-JOACABA                 ;17.03;ARTIGOS DE PAPEL PARA HIGIENE PESSOAL E CORRELATOS          ;11975005;PAPEL HIGIENICO TIPO ROLAO COM 500 METROS*;0;;664;3.661,96;664;3.661,96;;0
7601;07 SEC.DE EST.DO DES.REG.-JOACABA                 ;76010001;SDR 7-JOACABA                 ;17.03;ARTIGOS DE PAPEL PARA HIGIENE PESSOAL E CORRELATOS          ;11983001;PAPEL TOALHA INTERCALADA, FORMATO 20 X 30 CM;0;;910;7.199,70;910;7.199,70;;0
7601;07 SEC.DE EST.DO DES.REG.-JOACABA                 ;76010001;SDR 7-JOACABA                 ;17.03;ARTIGOS DE PAPEL PARA HIGIENE PESSOAL E CORRELATOS          ;11983002;PAPEL TOALHA INTERCALADA,FORMATO23 CM X 21 CM (APROX.);0;;530;4.086,30;530;4.086,30;;0
7601;07 SEC.DE EST.DO DES.REG.-JOACABA                 ;76010001;SDR 7-JOACABA                 ;17.03;ARTIGOS DE PAPEL PARA HIGIENE PESSOAL E CORRELATOS          ;11983004;PAPEL TOALHA TIPO ROLAO DE 0,20 X 100 MT.(EMB.EM FARDO C/ 08 ROLOS);0;;660;1.650,00;660;1.650,00;;0
7601;07 SEC.DE EST.DO DES.REG.-JOACABA                 ;76010001;SDR 7-JOACABA                 ;17.01;SABONETES, PERFUMES E COSMETICOS                            ;11711005;SABONETE LIQUIDO,EMBALAGEM COM 5 LITROS*;0;;50000;649,5;50000;649,5;;0
7601;07 SEC.DE EST.DO DES.REG.-JOACABA                 ;76010001;SDR 7-JOACABA                 ;27.03;LAMPADAS ELETRICAS E ACESSORIOS                             ;1902324;LAMPADA ELETRICA LAMPADA LED PAR 20 6W;0;;20;379,8;20;379,8;;0
7601;07 SEC.DE EST.DO DES.REG.-JOACABA                 ;76010001;SDR 7-JOACABA                 ;27.03;LAMPADAS ELETRICAS E ACESSORIOS                             ;1902008;LAMPADA ELETRICA PARA RETROPROJETOR, 550W, 230 VOLTS;0;;3;1.305,00;3;1.305,00;;0
7601;07 SEC.DE EST.DO DES.REG.-JOACABA                 ;76010001;SDR 7-JOACABA                 ;61.05;INSTRUMENTOS E EQUIPAMENTOS DE CRONOMETRIA                  ;24821011;RELOGIO RELOGIO DE PONTO AUTOMATICO;0;;1;1.690,00;1;1.690,00;;0
7601;07 SEC.DE EST.DO DES.REG.-JOACABA                 ;76010001;SDR 7-JOACABA                 ;61.05;INSTRUMENTOS E EQUIPAMENTOS DE CRONOMETRIA                  ;24821008;RELOGIO RELOGIO PONTO DIGITAL COM LEITURA BIOMETRICA;0;;1;1.990,00;1;1.990,00;;0
7601;07 SEC.DE EST.DO DES.REG.-JOACABA                 ;76010001;SDR 7-JOACABA                 ;61.01;INSTRUMENTOS E EQUIPAMENTOS DE MEDICAO ELETRICA E ELETRONICA;50261003;CLIMATIZADOR CLIMATIZADOR DE AR HIDRONICO,CAP.MINIMA 12.000BTU/H(DET);0;;1;1.850,00;1;1.850,00;;0
7601;07 SEC.DE EST.DO DES.REG.-JOACABA                 ;76010001;SDR 7-JOACABA                 ;61.01;INSTRUMENTOS E EQUIPAMENTOS DE MEDICAO ELETRICA E ELETRONICA;50261015;CLIMATIZADOR CLIMATIZADOR EVAPORADOR DE SISTEMA VRV 18.000 BTU/H;0;;1;2.790,00;1;2.790,00;;0
7601;07 SEC.DE EST.DO DES.REG.-JOACABA                 ;76010001;SDR 7-JOACABA                 ;61.01;INSTRUMENTOS E EQUIPAMENTOS DE MEDICAO ELETRICA E ELETRONICA;50261016;CLIMATIZADOR CLIMATIZADOR EVAPORADOR DE SISTEMA VRV 24.000 BTU/H;0;;2;6.900,00;2;6.900,00;;0
7601;07 SEC.DE EST.DO DES.REG.-JOACABA                 ;76010001;SDR 7-JOACABA                 ;61.13;LABORATORIO E INSTRUMENTACAO - COMPONENTES E ACESSORIOS     ;34592021;BOBINA DE PAPEL PARA RELOGIO PONTO;0;;10;390;10;390;;0
7601;07 SEC.DE EST.DO DES.REG.-JOACABA                 ;76010001;SDR 7-JOACABA                 ;61.13;LABORATORIO E INSTRUMENTACAO - COMPONENTES E ACESSORIOS     ;34592014;BOBINA DE PAPEL TERMICA 57 X 30;0;;11;291,5;11;291,5;;0
7601;07 SEC.DE EST.DO DES.REG.-JOACABA                 ;76010001;SDR 7-JOACABA                 ;10.01;ARTIGOS E UTENSILIOS DE ESCRITORIO                          ;5711003;BORRACHA DE PAPELARIA NA COR VERDE PARA LAPIS;0;;572;234,52;572;234,52;;0
7601;07 SEC.DE EST.DO DES.REG.-JOACABA                 ;76010001;SDR 7-JOACABA                 ;10.01;ARTIGOS E UTENSILIOS DE ESCRITORIO                          ;5789001;CANETA ESFEROGRAFICA NA COR AZUL*;0;;2950;944;2950;944;;0
7601;07 SEC.DE EST.DO DES.REG.-JOACABA                 ;76010001;SDR 7-JOACABA                 ;10.01;ARTIGOS E UTENSILIOS DE ESCRITORIO                          ;5789002;CANETA ESFEROGRAFICA NA COR PRETA*;0;;850;272;850;272;;0
7601;07 SEC.DE EST.DO DES.REG.-JOACABA                 ;76010001;SDR 7-JOACABA                 ;10.01;ARTIGOS E UTENSILIOS DE ESCRITORIO                          ;5789003;CANETA ESFEROGRAFICA NA COR VERMELHA*;0;;1400;448;1400;448;;0
7601;07 SEC.DE EST.DO DES.REG.-JOACABA                 ;76010001;SDR 7-JOACABA                 ;10.01;ARTIGOS E UTENSILIOS DE ESCRITORIO                          ;69108031;CANETA MARCA TEXTO;0;;338;209,56;338;209,56;;0
7601;07 SEC.DE EST.DO DES.REG.-JOACABA                 ;76010001;SDR 7-JOACABA                 ;10.01;ARTIGOS E UTENSILIOS DE ESCRITORIO                          ;66010002;CANETA MARCADOR PERMANENTE COR AMARELA;0;;1070;770,4;1070;770,4;;0
7601;07 SEC.DE EST.DO DES.REG.-JOACABA                 ;76010001;SDR 7-JOACABA                 ;10.01;ARTIGOS E UTENSILIOS DE ESCRITORIO                          ;66010006;CANETA MARCADOR PERMANENTE COR AZUL;0;;300;351;300;351;;0
7601;07 SEC.DE EST.DO DES.REG.-JOACABA                 ;76010001;SDR 7-JOACABA                 ;10.01;ARTIGOS E UTENSILIOS DE ESCRITORIO                          ;66010007;CANETA MARCADOR PERMANENTE COR PRETA PARA CD;0;;300;345;300;345;;0
7601;07 SEC.DE EST.DO DES.REG.-JOACABA                 ;76010001;SDR 7-JOACABA                 ;10.01;ARTIGOS E UTENSILIOS DE ESCRITORIO                          ;66010004;CANETA MARCADOR PERMANENTE COR VERDE;0;;1344;1.099,68;1344;1.099,68;;0
7601;07 SEC.DE EST.DO DES.REG.-JOACABA                 ;76010001;SDR 7-JOACABA                 ;10.01;ARTIGOS E UTENSILIOS DE ESCRITORIO                          ;66010005;CANETA MARCADOR PERMANENTE COR VERMELHA;0;;300;348;300;348;;0
7601;07 SEC.DE EST.DO DES.REG.-JOACABA                 ;76010001;SDR 7-JOACABA                 ;10.01;ARTIGOS E UTENSILIOS DE ESCRITORIO                          ;69108027;CANETA PARA QUADRO BRANCO AZUL CAIXA 12 UN;0;;338;209,56;338;209,56;;0
7601;07 SEC.DE EST.DO DES.REG.-JOACABA                 ;76010001;SDR 7-JOACABA                 ;10.01;ARTIGOS E UTENSILIOS DE ESCRITORIO                          ;35882004;CARIMBO ASSINATURA;0;;5;200;5;200;;0
7601;07 SEC.DE EST.DO DES.REG.-JOACABA                 ;76010001;SDR 7-JOACABA                 ;10.01;ARTIGOS E UTENSILIOS DE ESCRITORIO                          ;35882015;CARIMBO AUTOMATICO,ALMOFADA SUBSTITUIVEL, 10MM X 27MM;0;;1;25;1;25;;0
7601;07 SEC.DE EST.DO DES.REG.-JOACABA                 ;76010001;SDR 7-JOACABA                 ;10.01;ARTIGOS E UTENSILIOS DE ESCRITORIO                          ;35882001;CARIMBO RESINA;0;;3;105;3;105;;0
7601;07 SEC.DE EST.DO DES.REG.-JOACABA                 ;76010001;SDR 7-JOACABA                 ;10.01;ARTIGOS E UTENSILIOS DE ESCRITORIO                          ;5886001;CLIPS METALICO NIQUELADO PARA PAPEIS NUMERO 1/0 ,CAIXA COM 100 UNIDADES *;0;;290;258,1;290;258,1;;0
7601;07 SEC.DE EST.DO DES.REG.-JOACABA                 ;76010001;SDR 7-JOACABA                 ;10.01;ARTIGOS E UTENSILIOS DE ESCRITORIO                          ;5886002;CLIPS METALICO NIQUELADO PARA PAPEIS NUMERO 3/0, CAIXA COM 50 UNIDADES *;0;;320;291,2;320;291,2;;0
7601;07 SEC.DE EST.DO DES.REG.-JOACABA                 ;76010001;SDR 7-JOACABA                 ;10.01;ARTIGOS E UTENSILIOS DE ESCRITORIO                          ;5886003;CLIPS METALICO NIQUELADO PARA PAPEIS NUMERO 6/0,CAIXA COM 50 UNIDADES *;0;;320;348,8;320;348,8;;0
7601;07 SEC.DE EST.DO DES.REG.-JOACABA                 ;76010001;SDR 7-JOACABA                 ;10.01;ARTIGOS E UTENSILIOS DE ESCRITORIO                          ;5916002;COLCHETE LATONADO PARA PAPEIS NUMERO 03,CAIXA COM 72 UNIDADES;0;;195;286,65;195;286,65;;0
7601;07 SEC.DE EST.DO DES.REG.-JOACABA                 ;76010001;SDR 7-JOACABA                 ;10.01;ARTIGOS E UTENSILIOS DE ESCRITORIO                          ;5916003;COLCHETE LATONADO PARA PAPEIS NUMERO 08,CAIXA COM 72 UNIDADES;0;;150;283,5;150;283,5;;0
7601;07 SEC.DE EST.DO DES.REG.-JOACABA                 ;76010001;SDR 7-JOACABA                 ;10.01;ARTIGOS E UTENSILIOS DE ESCRITORIO                          ;5975006;ELASTICO EM LATEX NUMERO 18 - EMBALAGEM COM 100G;0;;15;14,85;15;14,85;;0
7601;07 SEC.DE EST.DO DES.REG.-JOACABA                 ;76010001;SDR 7-JOACABA                 ;10.01;ARTIGOS E UTENSILIOS DE ESCRITORIO                          ;6092026;FITA ADESIVA CREPE,CORES DIVERSAS,MED.32 X 50 CM;0;;395;1.832,80;395;1.832,80;;0
7601;07 SEC.DE EST.DO DES.REG.-JOACABA                 ;76010001;SDR 7-JOACABA                 ;10.01;ARTIGOS E UTENSILIOS DE ESCRITORIO                          ;6092004;FITA ADESIVA FITA ADESIVA TIPO DUREX MED.12MM X 65M;0;;34;187;34;187;;0
7601;07 SEC.DE EST.DO DES.REG.-JOACABA                 ;76010001;SDR 7-JOACABA                 ;10.01;ARTIGOS E UTENSILIOS DE ESCRITORIO                          ;6092094;FITA ADESIVA FITA CREPE 20X50CM;0;;185;858,4;185;858,4;;0
7601;07 SEC.DE EST.DO DES.REG.-JOACABA                 ;76010001;SDR 7-JOACABA                 ;10.01;ARTIGOS E UTENSILIOS DE ESCRITORIO                          ;6092028;FITA ADESIVA TRANSPARENTE, MEDINDO 48MM X 45M;0;;2;6,6;2;6,6;;0
7601;07 SEC.DE EST.DO DES.REG.-JOACABA                 ;76010001;SDR 7-JOACABA                 ;10.01;ARTIGOS E UTENSILIOS DE ESCRITORIO                          ;6092003;FITA ADESIVA TRANSPARENTE,MEDINDO APROXIMADAMENTE 12MMX30M*;0;;84;36,96;84;36,96;;0
7601;07 SEC.DE EST.DO DES.REG.-JOACABA                 ;76010001;SDR 7-JOACABA                 ;10.01;ARTIGOS E UTENSILIOS DE ESCRITORIO                          ;77321001;GRAMPEADOR PARA PAPEIS TAMANHO PEQUENO,PARA GRAMPOS 26/6;0;;40;1.139,20;40;1.139,20;;0
